h 	 pve 	 rho 	 pge 	 pi 	 n_gamma
5.980263e-02	2.695640e-02	6.007903e-01	1.573738e-01	9.257832e-02	133	
7.293767e-02	6.300925e-02	7.669315e-02	9.340193e-03	1.170859e-01	150	
3.292708e-01	1.938204e-01	6.511375e-01	1.126979e-01	1.373719e-01	153	
3.863816e-02	1.047507e-02	7.777390e-01	3.419451e-01	1.031239e-01	142	
1.505946e-01	1.238502e-01	4.161994e-01	7.613288e-02	1.145130e-01	139	
6.115167e-02	3.130555e-02	5.585808e-01	1.549988e-01	1.054448e-01	139	
2.219550e-01	4.767655e-02	8.828534e-01	5.534077e-01	1.183398e-01	145	
2.420580e-03	2.522032e-03	1.801039e-01	1.948895e-02	1.064119e-01	144	
2.120360e-01	1.878521e-01	1.223418e-01	4.294778e-02	1.191554e-01	146	
2.807165e-01	5.379123e-02	9.689875e-01	8.260627e-01	1.133091e-01	156	
3.262949e-01	2.446385e-01	1.944454e-01	3.760299e-02	9.471640e-02	134	
2.843234e-01	1.687008e-01	4.245019e-01	1.291018e-01	1.248298e-01	145	
6.709443e-01	2.033366e-01	9.823510e-01	8.848739e-01	1.253384e-01	168	
5.364590e-02	1.871544e-02	7.896203e-01	4.647176e-01	1.261282e-01	167	
6.347860e-02	2.637997e-02	5.049956e-01	1.353166e-01	1.282224e-01	171	
8.263516e-02	5.046233e-02	7.345929e-01	4.481335e-01	1.428495e-01	167	
9.372599e-01	9.159820e-01	3.537455e-02	1.353292e-02	1.376226e-01	171	
5.751530e-01	2.473284e-01	8.735805e-01	6.112005e-01	1.371445e-01	172	
4.052519e-01	1.333838e-01	9.122504e-01	7.261242e-01	1.037020e-01	166	
3.147092e-01	1.157332e-01	8.123354e-01	3.648282e-01	1.459111e-01	176	
1.837698e-01	1.283052e-01	5.401701e-01	1.412328e-01	1.338595e-01	176	
4.493114e-02	7.982397e-03	9.764137e-01	9.067179e-01	1.451757e-01	184	
2.186947e-01	1.936228e-01	1.258959e-02	1.940831e-03	1.409837e-01	193	
8.244471e-02	6.143174e-03	9.942650e-01	8.796032e-01	1.592688e-01	192	
6.867220e-01	4.435551e-01	5.113289e-01	1.717651e-01	1.434083e-01	184	
4.265890e-02	3.471100e-02	1.548529e-01	5.090679e-02	1.721399e-01	212	
6.067144e-01	3.738123e-01	6.540584e-01	1.976362e-01	1.689337e-01	220	
9.839498e-02	2.886816e-02	7.371737e-01	4.212710e-01	1.405238e-01	210	
9.554658e-01	9.351219e-01	3.029616e-01	6.142733e-02	1.731385e-01	234	
2.738308e-02	6.725444e-03	7.469221e-01	3.006941e-01	2.140402e-01	278	
5.700467e-01	4.487927e-01	7.771380e-01	5.516304e-01	2.139099e-01	276	
7.141228e-01	4.423810e-01	6.741900e-01	2.347173e-01	2.155311e-01	276	
7.698444e-01	2.552561e-01	9.614516e-01	7.580305e-01	2.092536e-01	265	
4.457265e-01	1.606704e-01	9.271405e-01	6.729787e-01	2.222017e-01	288	
6.852904e-02	6.222628e-02	1.765087e-01	1.959651e-02	2.468488e-01	288	
4.072625e-01	1.558112e-01	9.023091e-01	4.852673e-01	1.971374e-01	276	
5.308970e-01	3.108070e-01	5.801841e-01	2.747373e-01	2.367595e-01	293	
3.228730e-01	2.130264e-01	2.024166e-01	6.865351e-02	2.324519e-01	287	
2.627124e-01	2.048042e-01	1.443545e-02	2.838840e-03	2.237489e-01	299	
7.122364e-02	2.758170e-02	6.806396e-01	1.943122e-01	2.173885e-01	298	
4.957973e-01	4.001881e-01	4.414038e-01	1.702531e-01	2.262620e-01	292	
3.795411e-02	1.782475e-02	6.890453e-01	3.204866e-01	1.938458e-01	280	
1.813501e-01	1.752435e-01	8.149506e-02	1.019436e-02	1.970748e-01	269	
1.025002e-01	1.513067e-02	9.830635e-01	8.725719e-01	2.236644e-01	264	
4.346774e-01	2.325225e-01	4.448807e-01	1.929296e-01	2.223132e-01	271	
3.696353e-01	1.401344e-01	7.916619e-01	2.431881e-01	2.344805e-01	275	
1.314153e-04	9.252845e-05	4.451994e-01	1.603826e-01	2.141362e-01	281	
6.885282e-03	5.461440e-03	3.114617e-01	2.452248e-01	1.947416e-01	290	
6.292439e-01	4.569007e-01	6.265641e-01	3.391359e-01	2.444487e-01	295	
4.076856e-01	1.784541e-01	8.305330e-01	6.585635e-01	2.142614e-01	297	
3.349903e-02	3.856037e-02	2.329332e-01	1.815707e-02	2.341470e-01	293	
2.541979e-01	7.584309e-02	8.307318e-01	4.406595e-01	1.964669e-01	291	
3.856240e-01	2.127724e-01	5.439599e-01	1.017824e-01	2.335936e-01	293	
1.354616e-01	4.100656e-02	8.293124e-01	4.509735e-01	2.373843e-01	291	
6.463972e-01	4.411729e-01	4.605134e-01	2.203395e-01	2.394364e-01	299	
4.012032e-01	1.774438e-01	6.670577e-01	3.034054e-01	2.382976e-01	296	
6.292895e-01	3.166086e-01	7.493593e-01	2.898020e-01	2.224363e-01	299	
9.521485e-01	9.085981e-01	3.007819e-01	1.519677e-01	2.180402e-01	276	
2.481281e-01	8.347882e-02	6.891454e-01	3.936056e-01	2.187738e-01	277	
1.351418e-01	2.250060e-02	9.282685e-01	5.786484e-01	1.893376e-01	253	
1.666338e-01	1.036557e-01	6.825029e-01	1.475499e-01	1.805909e-01	236	
2.438070e-01	1.193075e-01	5.598742e-01	1.242070e-01	1.780219e-01	238	
1.777760e-01	4.416032e-02	8.149341e-01	4.303555e-01	1.901581e-01	248	
3.228885e-01	9.766710e-02	8.310183e-01	3.105520e-01	1.972583e-01	246	
4.717013e-01	3.855421e-01	1.978544e-01	3.095068e-02	2.145885e-01	274	
9.325942e-01	7.110061e-01	9.894624e-01	9.100611e-01	2.227522e-01	277	
1.567043e-01	8.730978e-02	4.852336e-01	1.559341e-01	2.024817e-01	276	
6.262511e-01	5.395257e-01	1.966411e-01	7.919032e-02	2.127525e-01	272	
1.337528e-01	1.303029e-01	1.719631e-01	1.874077e-02	2.410067e-01	277	
4.838109e-01	1.881420e-01	9.004149e-01	6.760190e-01	1.997319e-01	286	
6.695356e-01	5.119072e-01	4.013340e-01	9.904344e-02	2.322492e-01	298	
3.962842e-01	2.709531e-01	7.018293e-01	4.703946e-01	2.378334e-01	293	
2.010945e-01	6.125080e-02	6.894307e-01	2.044297e-01	2.490900e-01	300	
2.137900e-01	1.207050e-01	5.564756e-01	1.705491e-01	2.212339e-01	280	
1.064942e-01	4.713430e-02	4.299277e-01	2.305609e-01	2.293060e-01	292	
6.563225e-01	4.556904e-01	5.633393e-01	2.184168e-01	2.160909e-01	270	
3.453628e-02	1.181820e-02	9.119044e-01	6.399694e-01	2.074322e-01	259	
3.307395e-01	8.656856e-02	9.393366e-01	6.965129e-01	1.970910e-01	264	
5.808196e-01	3.186494e-01	4.083158e-01	1.610893e-01	2.332626e-01	271	
4.096179e-02	4.334007e-02	1.967026e-01	1.938894e-02	2.120765e-01	272	
5.782032e-02	8.806652e-03	9.452978e-01	8.028845e-01	1.954538e-01	250	
2.075832e-02	8.518299e-03	7.608104e-01	1.809243e-01	2.066898e-01	255	
6.730022e-01	5.163733e-01	2.662388e-03	6.186559e-04	1.820003e-01	236	
2.306490e-01	1.218805e-01	2.635441e-01	9.280196e-02	1.576160e-01	215	
8.539762e-02	2.510929e-02	8.762098e-01	5.696609e-01	1.374654e-01	217	
4.550765e-01	4.331722e-01	2.253705e-01	3.268762e-02	1.685254e-01	211	
4.024837e-01	2.193368e-01	6.161268e-01	3.576855e-01	1.574120e-01	216	
8.418187e-02	5.190729e-02	6.512744e-01	2.896638e-01	1.557100e-01	214	
1.157722e-01	7.361385e-02	1.657253e-01	3.787987e-02	1.794670e-01	236	
3.716819e-02	4.021107e-02	1.911539e-01	2.434381e-02	1.920705e-01	251	
2.182854e-01	1.166960e-01	5.884058e-01	2.061951e-01	1.842230e-01	252	
2.866458e-01	1.984255e-01	6.247858e-01	2.780751e-01	2.036669e-01	248	
2.168793e-01	1.014712e-01	6.999210e-01	2.085455e-01	1.859055e-01	250	
3.589400e-01	2.915121e-01	1.390334e-01	2.759364e-02	1.989446e-01	252	
1.877838e-01	2.045008e-01	1.063940e-01	1.056944e-02	2.072325e-01	243	
1.339516e-02	9.069890e-03	4.414423e-02	4.838675e-03	1.842527e-01	242	
8.177419e-01	2.423665e-01	9.859564e-01	8.683550e-01	1.629959e-01	223	
2.007649e-01	1.271296e-01	3.591334e-01	1.845394e-01	1.859754e-01	241	
4.785416e-02	2.581896e-02	3.628427e-01	1.011273e-01	1.945009e-01	246	
6.467006e-01	4.191414e-01	5.284623e-01	2.492240e-01	1.947890e-01	241	
1.022517e-01	1.491891e-02	9.415838e-01	6.617731e-01	1.760127e-01	237	
8.800878e-02	7.448790e-02	5.227816e-01	4.709357e-01	1.597871e-01	212	
2.885829e-01	2.340155e-01	4.345697e-01	8.666303e-02	1.698344e-01	213	
1.036531e-01	7.690603e-02	7.686727e-02	2.301424e-02	1.552058e-01	207	
4.782592e-01	2.380655e-01	7.592945e-01	3.709659e-01	1.832313e-01	215	
3.073269e-02	1.151032e-02	3.016156e-01	1.045676e-01	1.648942e-01	223	
7.661276e-01	3.217495e-01	9.813581e-01	8.859754e-01	1.608145e-01	213	
2.020418e-01	1.186563e-01	6.296337e-01	2.166302e-01	1.693761e-01	222	
1.392662e-01	1.085148e-01	4.287170e-01	2.406670e-01	1.828977e-01	217	
6.416379e-01	2.162613e-01	9.961015e-01	9.679270e-01	1.863988e-01	239	
3.397125e-01	1.786432e-01	9.000772e-02	2.130414e-02	1.885832e-01	244	
4.818493e-01	2.852305e-01	2.594215e-01	9.330912e-02	1.868194e-01	229	
5.228010e-02	2.617191e-02	5.092710e-01	9.792501e-02	1.717231e-01	246	
3.606834e-01	2.481527e-01	4.251331e-01	2.807664e-01	1.698222e-01	248	
5.325575e-01	4.685832e-01	8.096874e-02	4.416989e-02	2.088226e-01	258	
5.421816e-01	1.970992e-01	7.587967e-01	3.140597e-01	2.061532e-01	251	
9.701019e-01	9.291991e-01	5.656615e-01	2.902372e-01	1.885016e-01	254	
5.023083e-01	4.394158e-01	6.989109e-02	7.029004e-03	2.331226e-01	276	
6.230303e-02	5.341751e-02	4.121946e-01	9.027371e-02	2.025598e-01	255	
7.923329e-02	2.602681e-02	8.956100e-01	5.831963e-01	2.054339e-01	267	
2.659913e-01	7.323644e-02	8.932121e-01	5.556261e-01	2.240937e-01	267	
1.966468e-01	5.348407e-02	9.002333e-01	5.757535e-01	2.056768e-01	271	
1.839139e-01	1.534677e-01	4.960306e-01	1.350440e-01	2.199880e-01	278	
4.923580e-01	3.661926e-01	7.402115e-01	4.470917e-01	2.367052e-01	291	
5.563178e-01	3.983093e-01	5.053215e-01	9.904501e-02	2.292906e-01	293	
3.689153e-01	8.001498e-02	8.890856e-01	4.724297e-01	2.433744e-01	298	
8.559644e-01	7.609329e-01	3.408107e-01	1.093004e-01	2.319534e-01	297	
8.245045e-01	6.326990e-01	1.094011e-01	3.816698e-02	2.282048e-01	278	
1.230377e-01	1.052071e-01	5.108135e-01	1.940476e-01	2.334362e-01	288	
1.681007e-01	1.332221e-01	3.963420e-01	5.980875e-02	2.185040e-01	280	
2.156561e-01	6.430215e-02	8.532286e-01	4.407647e-01	2.281729e-01	282	
2.203120e-02	1.332848e-02	4.332293e-01	6.173010e-02	2.212380e-01	286	
7.001114e-01	6.435683e-01	4.575209e-01	1.269329e-01	2.225343e-01	289	
2.779732e-01	1.284007e-01	7.199074e-01	2.375978e-01	2.280419e-01	289	
1.620505e-01	3.519027e-02	8.477325e-01	3.593582e-01	2.057310e-01	288	
1.005243e-01	9.122230e-02	5.632512e-02	1.015886e-02	2.158592e-01	278	
4.490019e-01	2.480280e-01	4.839476e-01	9.807476e-02	2.253776e-01	275	
1.027786e-03	5.828314e-04	3.044691e-01	4.553107e-02	2.268908e-01	288	
1.567795e-01	3.526605e-02	9.139261e-01	5.876048e-01	2.398471e-01	289	
2.084222e-01	6.975193e-02	8.866693e-01	4.657500e-01	2.502853e-01	289	
1.506233e-01	7.846027e-02	5.467167e-01	1.673996e-01	2.272151e-01	287	
1.342433e-01	4.215110e-02	6.348356e-01	2.373868e-01	2.169385e-01	295	
3.636865e-01	1.426114e-01	7.894725e-01	2.919020e-01	2.367752e-01	284	
8.926923e-02	6.979290e-02	9.351840e-02	1.345223e-02	2.302719e-01	279	
2.452183e-01	1.612148e-01	3.096390e-01	6.010722e-02	1.878171e-01	265	
6.590901e-02	1.350895e-02	9.810342e-01	8.634089e-01	2.285729e-01	284	
6.933957e-02	1.626240e-02	9.371232e-01	6.728879e-01	2.268890e-01	297	
1.369907e-01	4.143175e-02	8.130763e-01	2.435506e-01	2.389199e-01	292	
3.660587e-02	1.672933e-02	4.082508e-01	8.908701e-02	2.180450e-01	291	
1.091968e-01	8.014057e-02	4.644766e-01	1.559888e-01	2.112785e-01	288	
4.451611e-01	1.716958e-01	9.550964e-01	8.077329e-01	2.382154e-01	299	
7.674982e-01	6.585469e-01	4.215435e-01	1.066410e-01	2.325498e-01	285	
6.918157e-01	4.322420e-01	5.906506e-01	1.682455e-01	2.253222e-01	281	
8.131841e-02	5.137946e-02	2.310597e-01	5.287349e-02	2.100795e-01	294	
1.240955e-01	1.289917e-01	2.890964e-03	3.669278e-04	2.118668e-01	275	
1.025741e-02	3.704769e-03	8.950050e-01	6.450807e-01	1.999777e-01	246	
5.220512e-03	4.996773e-03	3.619282e-01	6.348731e-02	1.928801e-01	269	
1.621019e-01	6.239993e-02	6.164445e-01	2.653211e-01	2.173760e-01	280	
2.602878e-01	4.495214e-02	9.764591e-01	8.099613e-01	2.253708e-01	292	
2.300879e-02	7.334816e-03	8.272167e-01	5.774287e-01	2.132893e-01	264	
6.529196e-01	1.587010e-01	9.970611e-01	9.778236e-01	2.070243e-01	272	
1.093476e-01	5.185006e-02	5.938929e-01	1.921063e-01	1.988026e-01	255	
2.129464e-02	2.295463e-02	2.655678e-01	3.067386e-02	2.020278e-01	266	
1.512330e-01	3.799128e-02	9.513972e-01	8.653965e-01	2.145837e-01	276	
8.706152e-02	5.167278e-02	3.754791e-01	7.289680e-02	2.151008e-01	280	
4.253623e-01	2.534345e-01	4.283885e-01	1.276072e-01	2.195768e-01	274	
5.277270e-02	4.338042e-02	5.270539e-02	8.285530e-03	2.038998e-01	262	
1.638442e-01	8.835778e-02	1.592663e-01	4.286559e-02	2.119880e-01	256	
1.644914e-01	1.166028e-01	9.356506e-02	1.392130e-02	2.080526e-01	278	
8.238717e-02	2.115875e-02	8.678228e-01	4.901326e-01	1.918694e-01	270	
9.327711e-01	8.470034e-01	5.562920e-01	1.989541e-01	1.897479e-01	256	
6.495419e-01	2.072500e-01	9.504930e-01	7.713756e-01	2.069064e-01	242	
1.235675e-02	1.014304e-02	1.646535e-01	3.243108e-02	1.971356e-01	239	
1.624869e-02	1.028729e-02	5.272130e-01	1.912683e-01	1.787576e-01	243	
5.377385e-01	4.107473e-01	8.717053e-03	2.579561e-03	2.165569e-01	250	
7.763936e-01	3.697075e-01	9.793018e-01	8.680497e-01	2.070884e-01	264	
4.672300e-01	2.478212e-01	6.413962e-01	3.182292e-01	2.073210e-01	271	
8.815817e-02	5.121202e-02	5.527426e-01	2.358994e-01	2.264803e-01	275	
2.460388e-01	8.719963e-02	7.156934e-01	1.931022e-01	2.223434e-01	279	
3.360967e-01	1.328092e-01	7.910207e-01	4.931315e-01	2.077115e-01	268	
1.761120e-02	2.836383e-03	9.797528e-01	8.821459e-01	2.047369e-01	273	
1.154985e-01	4.794439e-02	5.962619e-01	1.573329e-01	2.165832e-01	265	
1.990621e-01	8.562002e-02	7.720561e-01	2.311580e-01	2.211517e-01	262	
5.645906e-02	2.347482e-02	9.751329e-01	9.560502e-01	2.387385e-01	298	
1.027487e-01	7.375710e-02	1.863242e-01	2.003469e-02	2.344476e-01	295	
1.028793e-01	1.009989e-01	2.115320e-01	3.961887e-02	2.156908e-01	300	
4.561788e-01	3.574065e-01	2.407834e-01	3.123860e-02	2.331206e-01	299	
5.286211e-02	4.162785e-02	2.734418e-01	6.621802e-02	2.316484e-01	296	
2.068197e-01	1.164910e-01	3.376397e-01	7.913910e-02	2.150305e-01	293	
2.183054e-01	2.179455e-01	7.154774e-02	6.717814e-03	2.113662e-01	278	
3.643551e-01	1.266430e-01	7.551391e-01	2.552257e-01	2.324481e-01	292	
4.058120e-01	1.102004e-01	8.260797e-01	3.712295e-01	2.443913e-01	291	
1.469470e-01	6.457235e-02	3.173140e-01	1.075322e-01	2.311265e-01	297	
5.077416e-01	2.118506e-01	9.235131e-01	7.024858e-01	2.096273e-01	283	
9.770965e-02	6.359297e-02	3.170890e-01	5.002270e-02	2.243054e-01	283	
8.378736e-02	3.285296e-02	6.368778e-01	2.215592e-01	2.272058e-01	281	
2.326227e-02	1.278527e-02	3.982922e-01	9.479267e-02	2.416903e-01	297	
1.660294e-02	8.927184e-03	5.902157e-02	1.647039e-02	2.229512e-01	287	
1.990017e-02	1.762209e-02	6.891923e-03	1.803334e-03	2.320844e-01	297	
1.656565e-01	9.678354e-02	3.091435e-01	7.759817e-02	2.548952e-01	294	
9.077193e-01	6.984193e-01	9.223597e-01	5.167006e-01	2.102053e-01	285	
1.174765e-01	9.013966e-02	1.290422e-01	2.168942e-02	2.204304e-01	284	
7.242548e-02	6.258507e-02	4.346335e-01	8.860825e-02	2.024460e-01	273	
8.909249e-02	4.172903e-02	7.498455e-01	4.131864e-01	2.080033e-01	269	
6.138063e-02	3.684583e-02	5.853478e-01	4.318670e-01	1.880818e-01	269	
6.234871e-02	2.616453e-02	7.188950e-01	4.020554e-01	2.060388e-01	262	
6.989143e-01	4.390355e-01	7.839939e-01	3.881209e-01	2.053264e-01	279	
2.960784e-01	1.630873e-01	6.464040e-01	1.957923e-01	2.061377e-01	284	
1.631946e-01	4.553731e-02	8.339215e-01	2.714630e-01	2.162511e-01	285	
3.285195e-02	2.367344e-02	2.652905e-01	7.339062e-02	1.791068e-01	251	
1.488149e-01	1.110345e-01	2.853339e-01	1.519816e-01	1.780032e-01	242	
3.514860e-01	6.838915e-02	9.743247e-01	8.869975e-01	1.950794e-01	247	
1.199839e-01	6.205255e-02	4.521803e-01	1.533411e-01	2.023137e-01	258	
1.749941e-01	1.097921e-01	6.088310e-02	1.202585e-02	2.273036e-01	269	
6.265430e-01	5.506501e-01	5.043507e-02	2.942123e-02	2.026116e-01	252	
7.628261e-02	3.185221e-02	4.685137e-01	1.844878e-01	1.832203e-01	253	
5.476790e-01	3.671291e-01	4.839560e-01	1.232781e-01	1.810421e-01	248	
2.357382e-01	1.342727e-01	5.847378e-01	1.941175e-01	2.185317e-01	242	
3.252021e-01	2.635042e-01	1.668594e-01	8.488837e-02	1.683238e-01	245	
1.509876e-01	1.188861e-01	1.313289e-01	6.169089e-02	1.858861e-01	249	
2.962218e-01	1.433357e-01	7.326155e-01	2.518278e-01	1.940869e-01	239	
1.472766e-01	1.362839e-01	1.779889e-02	1.875570e-03	1.762442e-01	245	
1.573689e-01	8.148286e-02	8.709103e-01	7.123135e-01	1.657046e-01	247	
9.577951e-02	6.739345e-02	4.232968e-01	1.304691e-01	1.955092e-01	246	
2.433499e-01	1.332099e-01	5.417461e-01	1.848568e-01	1.882378e-01	246	
5.508601e-01	2.558605e-01	7.740869e-01	3.028772e-01	2.147445e-01	265	
6.994260e-01	6.417186e-01	1.146258e-01	5.563021e-02	1.958667e-01	270	
2.472657e-01	9.001765e-02	7.353449e-01	3.417382e-01	2.204847e-01	262	
7.207977e-01	2.171353e-01	9.130395e-01	4.769715e-01	2.128457e-01	274	
3.443119e-01	1.649553e-01	5.977817e-01	3.195631e-01	2.297336e-01	274	
1.300242e-01	7.310419e-02	5.722361e-01	2.180830e-01	2.048921e-01	292	
3.285608e-01	2.998957e-01	3.552286e-03	8.503251e-04	2.278846e-01	299	
9.980332e-01	9.940024e-01	5.093449e-01	2.254916e-01	2.477364e-01	289	
2.771055e-01	3.357659e-02	9.664144e-01	6.906448e-01	2.431007e-01	291	
6.896925e-01	4.745795e-01	7.625647e-01	2.969655e-01	2.317739e-01	291	
3.824567e-01	2.133114e-01	7.771424e-01	2.053798e-01	2.444383e-01	297	
6.231058e-02	3.795880e-02	3.422798e-01	8.689607e-02	2.231966e-01	300	
7.546792e-01	6.187021e-01	1.166229e-02	8.560079e-03	2.198098e-01	291	
3.546711e-01	2.589929e-01	4.866455e-01	2.023141e-01	2.322737e-01	293	
5.727711e-01	4.144002e-01	2.997534e-01	5.751257e-02	2.048481e-01	296	
8.891219e-03	2.540644e-03	7.906955e-01	4.187280e-01	2.272775e-01	293	
4.609490e-01	3.228167e-01	5.117220e-01	8.674325e-02	2.312910e-01	290	
1.160885e-01	3.603934e-02	6.914511e-01	4.023608e-01	2.358862e-01	285	
6.309271e-01	5.018379e-01	5.921791e-01	3.842043e-01	2.405021e-01	295	
1.038029e-01	7.283533e-02	5.514238e-01	1.858958e-01	2.423832e-01	299	
5.697257e-01	3.692628e-01	6.706548e-01	2.959383e-01	2.132984e-01	298	
1.940673e-01	9.160896e-02	6.151270e-01	1.909675e-01	2.132398e-01	292	
1.547582e-01	5.957485e-02	5.671029e-01	2.658946e-01	2.221204e-01	276	
7.907937e-02	6.375072e-02	3.126621e-01	7.079566e-02	2.131506e-01	275	
2.001418e-02	1.509186e-02	8.770117e-02	2.892996e-02	2.022885e-01	263	
2.120106e-01	1.787603e-01	4.883164e-02	5.623322e-03	2.004712e-01	265	
1.727397e-01	6.074734e-02	7.852622e-01	2.085839e-01	2.176876e-01	268	
1.983960e-02	1.880271e-02	2.494894e-01	5.385021e-02	1.785730e-01	252	
3.449067e-01	1.808164e-01	7.476773e-01	2.560159e-01	1.899196e-01	240	
8.689338e-02	2.507779e-02	9.095061e-01	5.116133e-01	1.933829e-01	228	
1.940468e-01	9.478783e-02	6.025052e-01	1.632780e-01	1.731403e-01	227	
5.200056e-03	4.059122e-03	2.797269e-01	1.921685e-01	1.533032e-01	224	
5.802839e-01	4.545967e-01	2.892918e-01	4.634383e-02	1.768477e-01	219	
1.756180e-01	6.136074e-02	8.311695e-01	4.303684e-01	1.666499e-01	219	
7.426425e-02	5.208874e-02	1.241877e-01	2.043914e-02	1.890621e-01	238	
1.018937e-01	8.681763e-02	2.943740e-01	1.375033e-01	1.718535e-01	230	
1.429004e-02	5.103714e-03	6.636852e-01	1.907465e-01	1.599706e-01	233	
3.477569e-01	2.055714e-01	5.519845e-01	1.228380e-01	1.675121e-01	232	
1.240321e-01	5.399277e-02	8.321399e-01	5.906457e-01	1.853903e-01	245	
1.756919e-01	1.514789e-01	2.774815e-01	6.892659e-02	2.119105e-01	254	
3.861125e-01	3.408900e-01	3.109581e-01	8.858650e-02	1.946367e-01	251	
1.957378e-01	3.809406e-02	9.542180e-01	7.706438e-01	1.939015e-01	259	
5.672481e-01	1.906973e-01	8.485228e-01	4.937274e-01	2.043326e-01	265	
8.428646e-01	6.443479e-01	7.609611e-01	2.065963e-01	2.086159e-01	252	
2.908602e-01	1.756504e-01	2.061640e-01	6.269917e-02	1.950551e-01	257	
2.103444e-01	5.478594e-02	9.739595e-01	8.624847e-01	2.068350e-01	269	
2.409339e-01	1.654147e-01	1.064179e-01	2.429331e-02	2.231116e-01	273	
4.700605e-01	4.247116e-01	4.493371e-01	2.425730e-01	2.338171e-01	288	
2.230314e-01	6.540369e-02	7.908931e-01	3.151738e-01	2.130490e-01	289	
1.793287e-01	2.531900e-02	9.590395e-01	7.086139e-01	2.440977e-01	287	
2.181488e-02	1.854885e-02	4.068509e-01	4.388197e-02	2.388624e-01	293	
4.744308e-01	1.880645e-01	8.139131e-01	3.497784e-01	2.255377e-01	289	
1.951003e-01	5.156733e-02	8.261202e-01	4.864484e-01	2.089641e-01	263	
2.125126e-01	6.257118e-02	9.172165e-01	6.339845e-01	2.070237e-01	247	
2.003371e-01	5.340674e-02	9.567749e-01	8.850236e-01	1.774892e-01	229	
4.682892e-01	4.090893e-01	2.478197e-01	8.976530e-02	1.704375e-01	213	
2.033416e-01	1.288913e-01	4.783269e-01	8.763575e-02	1.474594e-01	196	
5.409941e-01	4.012006e-01	4.126515e-01	1.093198e-01	1.453088e-01	196	
3.541459e-01	5.810240e-02	9.865685e-01	8.882368e-01	1.631608e-01	208	
1.239629e-03	6.509428e-04	5.433224e-01	2.194600e-01	1.551064e-01	204	
6.795524e-02	9.604293e-02	1.100639e-01	9.273068e-03	1.616968e-01	205	
9.415216e-01	6.721207e-01	9.399239e-01	6.739215e-01	1.650577e-01	207	
5.564209e-02	2.492214e-02	8.111250e-01	1.992704e-01	1.648654e-01	217	
1.265719e-01	9.358276e-02	2.077933e-01	3.335684e-02	1.428452e-01	205	
7.224929e-02	9.116103e-03	9.853542e-01	9.311398e-01	1.543503e-01	210	
3.010682e-01	1.632877e-01	5.677405e-01	1.336843e-01	1.610534e-01	217	
4.108175e-01	2.577167e-01	5.023907e-01	1.491730e-01	1.738126e-01	220	
6.442273e-01	4.032881e-01	6.539485e-01	3.916235e-01	1.502385e-01	198	
6.202946e-01	3.626432e-01	7.191557e-01	4.133072e-01	1.593946e-01	197	
1.153343e-01	6.752108e-02	6.205390e-01	2.842943e-01	1.459977e-01	205	
6.594613e-01	3.960100e-01	5.347505e-01	1.877857e-01	1.654284e-01	204	
4.305479e-01	3.735309e-01	4.579093e-02	9.442191e-03	1.501493e-01	197	
3.228205e-01	2.924777e-01	6.139598e-02	6.745523e-03	1.702775e-01	222	
9.605260e-01	9.205870e-01	5.527912e-01	3.300064e-01	1.723919e-01	210	
2.998836e-01	5.141037e-02	9.143657e-01	5.481510e-01	1.694227e-01	193	
8.133578e-03	6.649623e-03	3.544921e-01	1.265574e-01	1.334102e-01	179	
8.329854e-01	7.777297e-01	6.483211e-02	1.170653e-02	1.304338e-01	162	
5.346960e-01	4.408708e-01	5.920995e-01	3.061823e-01	1.265071e-01	170	
7.470748e-01	2.914299e-01	9.730872e-01	8.611463e-01	1.256231e-01	166	
5.067627e-02	1.326593e-02	7.706072e-01	4.931523e-01	1.285352e-01	150	
3.899427e-01	1.379542e-01	7.314123e-01	2.665753e-01	1.222174e-01	155	
1.100338e-01	6.757234e-02	5.930705e-01	9.829058e-02	1.165401e-01	152	
5.229481e-01	1.627538e-01	9.003196e-01	4.179420e-01	1.236069e-01	151	
7.920647e-01	5.697687e-01	6.882184e-01	3.303929e-01	1.267157e-01	157	
1.869301e-01	1.348355e-01	4.245661e-01	9.732160e-02	1.234991e-01	167	
5.970449e-01	3.398035e-01	5.724889e-01	1.934692e-01	1.463145e-01	171	
1.549415e-01	1.230808e-01	1.326650e-01	9.976563e-02	1.389456e-01	164	
5.078936e-02	3.115770e-02	6.411660e-01	1.538431e-01	1.136481e-01	167	
9.937821e-02	1.611803e-02	9.007447e-01	3.836029e-01	1.412850e-01	187	
2.049774e-02	1.446488e-02	5.003987e-01	5.117438e-02	1.531237e-01	188	
5.446826e-01	4.435994e-01	2.307012e-01	4.586857e-02	1.292810e-01	169	
2.240322e-01	1.427343e-01	2.974630e-01	6.211794e-02	1.307607e-01	167	
1.274576e-01	2.288233e-02	9.765097e-01	8.262024e-01	1.306784e-01	155	
5.470372e-02	1.771346e-02	4.352335e-01	1.220841e-01	1.196374e-01	148	
1.549195e-01	4.197655e-02	7.948490e-01	4.345060e-01	9.545322e-02	131	
1.658233e-01	1.037052e-01	3.590708e-01	7.038807e-02	8.737091e-02	121	
4.492201e-01	3.918563e-01	1.956388e-01	4.333977e-02	1.073366e-01	121	
4.123040e-01	1.240645e-01	9.637976e-01	7.850255e-01	8.656545e-02	110	
6.190378e-02	2.439584e-02	6.239615e-01	2.647584e-01	6.587045e-02	91	
